Date,Workout name,Workout type,Set number ,Exercise name,Equipment,Execution mode,Number of repetitions,Charge (kg),Rest time (sec),Remarks
21-12-2023,LEGS (Montag),LOWER BODY,3,Pistol Squat,Bodyweight,unilateral,8.0,0.0,,
21-12-2023,LEGS (Montag),LOWER BODY,4,Pistol Squat,Bodyweight,unilateral,8.0,0.0,,
23-11-2023,UPPER,UPPER BODY,1,Overhead Press,Barbell,bilateral,5.0,55.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,2,Overhead Press,Barbell,bilateral,7.0,50.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,3,Overhead Press,Barbell,bilateral,12.0,35.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,1,Pull-Up,Rings,bilateral,8.0,0.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,2,Pull-Up,Rings,bilateral,8.0,0.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,3,Pull-Up,Rings,bilateral,8.0,0.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,4,Pull-Up,Rings,bilateral,8.0,0.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,1,Bench Press,Dumbell,bilateral,8.0,32.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,2,Bench Press,Dumbell,bilateral,8.0,32.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,3,Bench Press,Dumbell,bilateral,8.0,32.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,4,Bench Press,Dumbell,bilateral,8.0,32.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,1,Upright Row,Barbell,bilateral,12.0,20.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,2,Upright Row,Barbell,bilateral,10.0,22.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,3,Upright Row,Barbell,bilateral,26.0,10.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,1,Hammer Curl,Dumbell,bilateral,,16.0,,SUPERS
23-11-2023,UPPER,UPPER BODY,1,Push-Up,Bodyweight,bilateral,,0.0,,SUPERS
26-12-2023,UPPER,UPPER BODY,1,Incline Bench Press,Dumbell,bilateral,8.0,32.0,,Un peu d'oiseaux & posing. Élévations frontales: 8.
26-12-2023,UPPER,UPPER BODY,2,Incline Bench Press,Dumbell,bilateral,8.0,32.0,,Un peu d'oiseaux & posing. Élévations frontales: 8.
26-12-2023,UPPER,UPPER BODY,3,Incline Bench Press,Dumbell,bilateral,6.0,32.0,,Un peu d'oiseaux & posing. Élévations frontales: 8.
26-12-2023,UPPER,UPPER BODY,4,Incline Bench Press,Dumbell,bilateral,1.0,32.0,,Un peu d'oiseaux & posing. Élévations frontales: 8.
26-12-2023,UPPER,UPPER BODY,1,Pull-Up,Rings,bilateral,10.0,0.0,,Un peu d'oiseaux & posing. Élévations frontales: 8.
26-12-2023,UPPER,UPPER BODY,2,Pull-Up,Rings,bilateral,10.0,0.0,,Un peu d'oiseaux & posing. Élévations frontales: 8.
26-12-2023,UPPER,UPPER BODY,3,Pull-Up,Rings,bilateral,8.0,0.0,,Un peu d'oiseaux & posing. Élévations frontales: 8.
26-12-2023,UPPER,UPPER BODY,1,Lateral Raise,Dumbell,bilateral,10.0,10.0,,Un peu d'oiseaux & posing. Élévations frontales: 8.
26-12-2023,UPPER,UPPER BODY,2,Lateral Raise,Dumbell,bilateral,10.0,10.0,,Un peu d'oiseaux & posing. Élévations frontales: 8.
28-12-2023,LEGS,LOWER BODY,1,Squat,Dumbell,bilateral,10.0,20.0,,fatigue faible
28-12-2023,LEGS,LOWER BODY,2,Squat,Dumbell,bilateral,10.0,20.0,,fatigue faible
28-12-2023,LEGS,LOWER BODY,3,Squat,Dumbell,bilateral,10.0,20.0,,fatigue faible
28-12-2023,LEGS,LOWER BODY,1,Romanian Deadlift,Dumbell,bilateral,10.0,22.0,,fatigue faible
28-12-2023,LEGS,LOWER BODY,2,Romanian Deadlift,Dumbell,bilateral,10.0,22.0,,fatigue faible
28-12-2023,LEGS,LOWER BODY,3,Romanian Deadlift,Dumbell,bilateral,10.0,22.0,,fatigue faible
28-12-2023,LEGS,LOWER BODY,1,Lunges,Dumbell,unilateral,7.0,20.0,,fatigue faible
28-12-2023,LEGS,LOWER BODY,2,Lunges,Dumbell,unilateral,1.0,20.0,,fatigue faible
28-12-2023,LEGS,LOWER BODY,3,Lunges,Dumbell,unilateral,1.0,20.0,,fatigue faible
28-12-2023,LEGS,LOWER BODY,4,Lunges,Dumbell,unilateral,1.0,20.0,,fatigue faible
30-12-2023,UPPER avec Val,UPPER BODY,1,Incline Bench Press,Dumbell,bilateral,10.0,28.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,2,Incline Bench Press,Dumbell,bilateral,10.0,28.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,3,Incline Bench Press,Dumbell,bilateral,9.0,28.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,4,Incline Bench Press,Dumbell,bilateral,9.0,28.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,8.0,0.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,8.0,0.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,8.0,0.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,4,Pull-Up,Bodyweight,bilateral,8.0,0.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,1,Front Raise,Dumbell,bilateral,12.0,8.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,2,Front Raise,Dumbell,bilateral,12.0,8.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,3,Front Raise,Dumbell,bilateral,11.0,8.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,1,Dumbbell Curl,Dumbell,bilateral,12.0,10.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,2,Dumbbell Curl,Dumbell,bilateral,12.0,10.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,3,Dumbbell Curl,Dumbell,bilateral,10.0,10.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,1,Tricep Extension,Cable,bilateral,12.0,20.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,2,Tricep Extension,Cable,bilateral,12.0,20.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,1,Lateral Raise,Dumbell,bilateral,10.0,10.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
30-12-2023,UPPER avec Val,UPPER BODY,2,Lateral Raise,Dumbell,bilateral,10.0,10.0,1.0,Petit déj. à l'AIDB Val d'Oiseau 8
02-01-2024,UPPER,UPPER BODY,1,Bench Press,Dumbell,bilateral,7.0,36.0,,
02-01-2024,UPPER,UPPER BODY,2,Bench Press,Dumbell,bilateral,6.0,36.0,,
02-01-2024,UPPER,UPPER BODY,3,Bench Press,Dumbell,bilateral,10.0,32.0,,
02-01-2024,UPPER,UPPER BODY,1,Pull-Up,Rings,bilateral,10.0,0.0,,
02-01-2024,UPPER,UPPER BODY,2,Pull-Up,Rings,bilateral,10.0,0.0,,
02-01-2024,UPPER,UPPER BODY,3,Pull-Up,Rings,bilateral,8.0,0.0,,
02-01-2024,UPPER,UPPER BODY,1,Overhead Press,Barbell,bilateral,6.0,46.0,,
02-01-2024,UPPER,UPPER BODY,2,Overhead Press,Barbell,bilateral,6.0,46.0,,
02-01-2024,UPPER,UPPER BODY,3,Overhead Press,Barbell,bilateral,7.0,40.0,,
02-01-2024,UPPER,UPPER BODY,1,Upright Row,Barbell,bilateral,10.0,22.0,,
02-01-2024,UPPER,UPPER BODY,2,Upright Row,Barbell,bilateral,8.0,26.0,,
02-01-2024,UPPER,UPPER BODY,3,Upright Row,Barbell,bilateral,8.0,26.0,,
02-01-2024,UPPER,UPPER BODY,1,Hammer Curl,Dumbell,bilateral,8.0,18.0,,
02-01-2024,UPPER,UPPER BODY,2,Hammer Curl,Dumbell,bilateral,7.0,16.0,,
02-01-2024,UPPER,UPPER BODY,1,Skull Crusher,Barbell,bilateral,10.0,7.0,,
02-01-2024,UPPER,UPPER BODY,2,Skull Crusher,Barbell,bilateral,7.0,20.0,,
02-01-2024,UPPER,UPPER BODY,3,Skull Crusher,Barbell,bilateral,12.0,0.0,,
04-01-2024,LEGS,LOWER BODY,1,Squat,Barbell,bilateral,8.0,80.0,,
04-01-2024,LEGS,LOWER BODY,2,Squat,Barbell,bilateral,8.0,80.0,,
04-01-2024,LEGS,LOWER BODY,3,Squat,Barbell,bilateral,8.0,80.0,,
04-01-2024,LEGS,LOWER BODY,1,Lunges,Dumbell,unilateral,8.0,16.0,,
04-01-2024,LEGS,LOWER BODY,2,Lunges,Dumbell,unilateral,8.0,16.0,,
04-01-2024,LEGS,LOWER BODY,3,Lunges,Dumbell,unilateral,8.0,16.0,,
04-01-2024,LEGS,LOWER BODY,1,Romanian Deadlift,Dumbell,bilateral,10.0,22.0,,
04-01-2024,LEGS,LOWER BODY,2,Romanian Deadlift,Dumbell,bilateral,10.0,22.0,,
04-01-2024,LEGS,LOWER BODY,3,Romanian Deadlift,Dumbell,bilateral,10.0,22.0,,
04-01-2024,LEGS,LOWER BODY,1,Leg Extension,Machine,bilateral,12.0,50.0,,
04-01-2024,LEGS,LOWER BODY,2,Leg Extension,Machine,bilateral,12.0,50.0,,
04-01-2024,LEGS,LOWER BODY,3,Leg Extension,Machine,bilateral,12.0,50.0,,
06-01-2024,UPPER,UPPER BODY,1,Bench Press,Barbell,bilateral,5.0,80.0,,
06-01-2024,UPPER,UPPER BODY,2,Bench Press,Barbell,bilateral,5.0,80.0,,
06-01-2024,UPPER,UPPER BODY,3,Bench Press,Barbell,bilateral,6.0,75.0,,
06-01-2024,UPPER,UPPER BODY,4,Bench Press,Barbell,bilateral,7.0,70.0,,
06-01-2024,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,8.0,0.0,,
06-01-2024,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,8.0,10.0,,
06-01-2024,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,8.0,10.0,,
06-01-2024,UPPER,UPPER BODY,4,Pull-Up,Bodyweight,bilateral,8.0,0.0,,
06-01-2024,UPPER,UPPER BODY,1,Overhead Press,Barbell,bilateral,10.0,40.0,,
06-01-2024,UPPER,UPPER BODY,2,Overhead Press,Barbell,bilateral,5.0,35.0,,
06-01-2024,UPPER,UPPER BODY,3,Overhead Press,Barbell,bilateral,9.0,40.0,,
06-01-2024,UPPER,UPPER BODY,1,Barbell Row,Dumbell,bilateral,10.0,30.0,,
06-01-2024,UPPER,UPPER BODY,2,Barbell Row,Dumbell,bilateral,10.0,30.0,,
06-01-2024,UPPER,UPPER BODY,3,Barbell Row,Dumbell,bilateral,8.0,30.0,,
06-01-2024,UPPER,UPPER BODY,1,Lateral Raise,Dumbell,bilateral,10.0,10.0,,
06-01-2024,UPPER,UPPER BODY,2,Lateral Raise,Dumbell,bilateral,10.0,10.0,,
06-01-2024,UPPER,UPPER BODY,3,Lateral Raise,Dumbell,bilateral,9.0,10.0,,
10-10-2024,UPPER,UPPER BODY,1,Incline Bench Press,Barbell,bilateral,3.0,80.0,,
10-10-2024,UPPER,UPPER BODY,2,Incline Bench Press,Barbell,bilateral,4.0,75.0,,
10-10-2024,UPPER,UPPER BODY,3,Incline Bench Press,Barbell,bilateral,6.0,70.0,,
10-10-2024,UPPER,UPPER BODY,4,Incline Bench Press,Barbell,bilateral,8.0,65.0,,
10-10-2024,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,6.0,5.0,,
10-10-2024,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,6.0,15.0,,
10-10-2024,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,8.0,10.0,,
10-10-2024,UPPER,UPPER BODY,4,Pull-Up,Bodyweight,bilateral,9.0,5.0,,
10-10-2024,UPPER,UPPER BODY,1,Dips,Bodyweight,bilateral,8.0,8.0,,
10-10-2024,UPPER,UPPER BODY,2,Dips,Bodyweight,bilateral,8.0,10.0,,
10-10-2024,UPPER,UPPER BODY,3,Dips,Bodyweight,bilateral,8.0,10.0,,
10-10-2024,UPPER,UPPER BODY,4,Dips,Bodyweight,bilateral,13.0,0.0,,
10-10-2024,UPPER,UPPER BODY,1,Upright Row,Dumbell,bilateral,12.0,18.0,,
10-10-2024,UPPER,UPPER BODY,2,Upright Row,Dumbell,bilateral,12.0,18.0,,
10-10-2024,UPPER,UPPER BODY,3,Upright Row,Dumbell,bilateral,12.0,18.0,,
10-10-2024,UPPER,UPPER BODY,1,Incline Curl,Dumbell,bilateral,8.0,10.0,,
10-10-2024,UPPER,UPPER BODY,2,Incline Curl,Dumbell,bilateral,8.0,10.0,,
10-10-2024,UPPER,UPPER BODY,3,Incline Curl,Dumbell,bilateral,8.0,10.0,,
10-10-2024,UPPER,UPPER BODY,4,Incline Curl,Dumbell,bilateral,8.0,10.0,,
10-10-2024,UPPER,UPPER BODY,1,Tricep Extension,Dumbell,unilateral,10.0,10.0,,
12-01-2024,LEGS (Run),LOWER BODY,1,Lunges,Dumbell,unilateral,15.0,16.0,111.0,Mini lunges with step for running conditioning.
12-01-2024,LEGS (Run),LOWER BODY,2,Lunges,Dumbell,unilateral,15.0,16.0,111.0,Mini lunges with step for running conditioning.
12-01-2024,LEGS (Run),LOWER BODY,3,Lunges,Dumbell,unilateral,15.0,16.0,111.0,Mini lunges with step for running conditioning.
12-01-2024,LEGS (Run),LOWER BODY,4,Lunges,Dumbell,unilateral,15.0,16.0,111.0,Mini lunges with step for running conditioning.
12-01-2024,LEGS (Run),LOWER BODY,1,Romanian Deadlift,Dumbell,bilateral,12.0,24.0,111.0,Mini lunges with step for running conditioning.
12-01-2024,LEGS (Run),LOWER BODY,2,Romanian Deadlift,Dumbell,bilateral,12.0,24.0,111.0,Mini lunges with step for running conditioning.
12-01-2024,LEGS (Run),LOWER BODY,3,Romanian Deadlift,Dumbell,bilateral,12.0,24.0,111.0,Mini lunges with step for running conditioning.
12-01-2024,LEGS (Run),LOWER BODY,4,Romanian Deadlift,Dumbell,bilateral,12.0,24.0,111.0,Mini lunges with step for running conditioning.
12-01-2024,LEGS (Run),LOWER BODY,5,Lunges,Dumbell,unilateral,15.0,16.0,111.0,Mini lunges with step for running conditioning.
12-01-2024,LEGS (Run),LOWER BODY,6,Lunges,Dumbell,unilateral,15.0,16.0,111.0,Mini lunges with step for running conditioning.
12-01-2024,LEGS (Run),LOWER BODY,7,Lunges,Dumbell,unilateral,15.0,16.0,111.0,Mini lunges with step for running conditioning.
13-01-2024,UPPER,UPPER BODY,1,Incline Bench Press,Dumbell,bilateral,8.0,32.0,,
13-01-2024,UPPER,UPPER BODY,2,Incline Bench Press,Dumbell,bilateral,7.0,32.0,,
13-01-2024,UPPER,UPPER BODY,3,Incline Bench Press,Dumbell,bilateral,6.0,30.0,,
13-01-2024,UPPER,UPPER BODY,1,Pull-Up,Rings,bilateral,8.0,,,
13-01-2024,UPPER,UPPER BODY,2,Pull-Up,Rings,bilateral,8.0,,,
13-01-2024,UPPER,UPPER BODY,3,Pull-Up,Rings,bilateral,8.0,,,
13-01-2024,UPPER,UPPER BODY,1,Dips,Bodyweight,bilateral,10.0,,,
13-01-2024,UPPER,UPPER BODY,2,Dips,Bodyweight,bilateral,10.0,,,
13-01-2024,UPPER,UPPER BODY,3,Dips,Bodyweight,bilateral,8.0,,,
13-01-2024,UPPER,UPPER BODY,1,Upright Row,Barbell,bilateral,12.0,18.0,,
13-01-2024,UPPER,UPPER BODY,2,Upright Row,Barbell,bilateral,12.0,18.0,,
13-01-2024,UPPER,UPPER BODY,3,Upright Row,Barbell,bilateral,12.0,18.0,,
13-01-2024,UPPER,UPPER BODY,1,Skull Crusher,Barbell,bilateral,8.0,12.0,,
13-01-2024,UPPER,UPPER BODY,2,Skull Crusher,Barbell,bilateral,8.0,12.0,,
13-01-2024,UPPER,UPPER BODY,3,Skull Crusher,Barbell,bilateral,8.0,12.0,,
23-01-2024,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,8.0,5.0,,
23-01-2024,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,8.0,5.0,,
23-01-2024,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,8.0,0.0,,
23-01-2024,UPPER,UPPER BODY,1,Incline Bench Press,Barbell,bilateral,6.0,70.0,,
23-01-2024,UPPER,UPPER BODY,2,Incline Bench Press,Barbell,bilateral,6.0,70.0,,
23-01-2024,UPPER,UPPER BODY,3,Incline Bench Press,Barbell,bilateral,8.0,65.0,,
23-01-2024,UPPER,UPPER BODY,1,Upright Row,Dumbell,bilateral,12.0,18.0,,
23-01-2024,UPPER,UPPER BODY,2,Upright Row,Dumbell,bilateral,12.0,18.0,,
23-01-2024,UPPER,UPPER BODY,3,Upright Row,Dumbell,bilateral,12.0,18.0,,
23-01-2024,UPPER,UPPER BODY,1,Dips,Bodyweight,bilateral,12.0,0.0,,
23-01-2024,UPPER,UPPER BODY,2,Dips,Bodyweight,bilateral,10.0,0.0,,
23-01-2024,UPPER,UPPER BODY,3,Dips,Bodyweight,bilateral,10.0,0.0,,
23-01-2024,UPPER,UPPER BODY,1,Dumbbell Curl,Dumbell,bilateral,10.0,12.0,,
23-01-2024,UPPER,UPPER BODY,2,Dumbbell Curl,Dumbell,bilateral,10.0,12.0,,
23-01-2024,UPPER,UPPER BODY,3,Dumbbell Curl,Dumbell,bilateral,10.0,12.0,,
25-01-2024,LEGS,LOWER BODY,1,Lunges,Dumbell,bilateral,11.0,16.0,,Walking lunges with knee lift across the room.
25-01-2024,LEGS,LOWER BODY,1,Standing Leg Curl,Machine,bilateral,8.0,20.0,,Walking lunges with knee lift across the room.
25-01-2024,LEGS,LOWER BODY,2,Standing Leg Curl,Machine,bilateral,8.0,20.0,,Walking lunges with knee lift across the room.
25-01-2024,LEGS,LOWER BODY,3,Standing Leg Curl,Machine,bilateral,8.0,20.0,,Walking lunges with knee lift across the room.
25-01-2024,LEGS,LOWER BODY,4,Standing Leg Curl,Machine,bilateral,8.0,20.0,,Walking lunges with knee lift across the room.
25-01-2024,LEGS,LOWER BODY,1,Leg Extension,Machine,bilateral,10.0,50.0,,Walking lunges with knee lift across the room.
25-01-2024,LEGS,LOWER BODY,2,Leg Extension,Machine,bilateral,10.0,50.0,,Walking lunges with knee lift across the room.
25-01-2024,LEGS,LOWER BODY,3,Leg Extension,Machine,bilateral,10.0,50.0,,Walking lunges with knee lift across the room.
25-01-2024,LEGS,LOWER BODY,1,Calf Raise,Dumbell,unilateral,10.0,10.0,,Walking lunges with knee lift across the room.
25-01-2024,LEGS,LOWER BODY,2,Calf Raise,Dumbell,unilateral,10.0,10.0,,Walking lunges with knee lift across the room.
25-01-2024,LEGS,LOWER BODY,3,Calf Raise,Dumbell,unilateral,10.0,10.0,,Walking lunges with knee lift across the room.
27-01-2023,UPPER,UPPER BODY,1,Overhead Press,Barbell,bilateral,5.0,50.0,,
27-01-2023,UPPER,UPPER BODY,2,Overhead Press,Barbell,bilateral,5.0,55.0,,
27-01-2023,UPPER,UPPER BODY,3,Overhead Press,Barbell,bilateral,5.0,55.0,,
27-01-2023,UPPER,UPPER BODY,4,Overhead Press,Barbell,bilateral,8.0,55.0,,
27-01-2023,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,8.0,10.0,,
27-01-2023,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,5.0,15.0,,
27-01-2023,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,6.0,15.0,,
27-01-2023,UPPER,UPPER BODY,4,Pull-Up,Bodyweight,bilateral,10.0,0.0,,
27-01-2023,UPPER,UPPER BODY,1,Upright Row,Dumbell,bilateral,12.0,22.0,,
27-01-2023,UPPER,UPPER BODY,2,Upright Row,Dumbell,bilateral,12.0,22.0,,
27-01-2023,UPPER,UPPER BODY,3,Upright Row,Dumbell,bilateral,12.0,22.0,,
27-01-2023,UPPER,UPPER BODY,4,Upright Row,Dumbell,bilateral,12.0,22.0,,
27-01-2023,UPPER,UPPER BODY,1,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,
27-01-2023,UPPER,UPPER BODY,2,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,
27-01-2023,UPPER,UPPER BODY,3,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,
27-01-2023,UPPER,UPPER BODY,4,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,
27-01-2023,UPPER,UPPER BODY,1,Skull Crusher,Barbell,bilateral,10.0,14.0,,
27-01-2023,UPPER,UPPER BODY,2,Skull Crusher,Barbell,bilateral,10.0,14.0,,
27-01-2023,UPPER,UPPER BODY,3,Skull Crusher,Barbell,bilateral,10.0,14.0,,
27-01-2023,UPPER,UPPER BODY,4,Skull Crusher,Barbell,bilateral,10.0,14.0,,
30-01-2023,UPPER,UPPER BODY,1,Incline Bench Press,Barbell,bilateral,5.0,75.0,,
30-01-2023,UPPER,UPPER BODY,2,Incline Bench Press,Barbell,bilateral,5.0,73.0,,
30-01-2023,UPPER,UPPER BODY,3,Incline Bench Press,Barbell,bilateral,7.0,70.0,,
30-01-2023,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,7.0,0.0,,
30-01-2023,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,5.0,10.0,,
30-01-2023,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,5.0,20.0,,
30-01-2023,UPPER,UPPER BODY,4,Pull-Up,Bodyweight,bilateral,10.0,10.0,,
30-01-2023,UPPER,UPPER BODY,1,Overhead Press,Machine,bilateral,10.0,60.0,,
30-01-2023,UPPER,UPPER BODY,2,Overhead Press,Machine,bilateral,10.0,60.0,,
30-01-2023,UPPER,UPPER BODY,3,Overhead Press,Machine,bilateral,10.0,60.0,,
30-01-2023,UPPER,UPPER BODY,1,Dumbbell Curl,Dumbell,unilateral,12.0,20.0,,
30-01-2023,UPPER,UPPER BODY,2,Dumbbell Curl,Dumbell,unilateral,12.0,20.0,,
30-01-2023,UPPER,UPPER BODY,3,Dumbbell Curl,Dumbell,unilateral,12.0,20.0,,
30-01-2023,UPPER,UPPER BODY,4,Dumbbell Curl,Dumbell,unilateral,7.0,16.0,,
30-01-2023,UPPER,UPPER BODY,5,Dumbbell Curl,Dumbell,unilateral,7.0,16.0,,
30-01-2023,UPPER,UPPER BODY,6,Dumbbell Curl,Dumbell,unilateral,7.0,16.0,,
03-02-2024,,LOWER BODY,1,Lunges,Dumbell,bilateral,10.0,16.0,,
03-02-2024,,LOWER BODY,2,Lunges,Dumbell,bilateral,10.0,16.0,,
03-02-2024,,LOWER BODY,3,Lunges,Dumbell,bilateral,10.0,16.0,,
03-02-2024,,LOWER BODY,4,Lunges,Dumbell,bilateral,10.0,16.0,,
03-02-2024,,LOWER BODY,1,Standing Leg Curl,Barbell,bilateral,10.0,20.0,,
03-02-2024,,LOWER BODY,2,Standing Leg Curl,Barbell,bilateral,10.0,20.0,,
03-02-2024,,LOWER BODY,3,Standing Leg Curl,Barbell,bilateral,10.0,20.0,,
03-02-2024,,LOWER BODY,4,Standing Leg Curl,Barbell,bilateral,10.0,20.0,,
03-02-2024,,LOWER BODY,1,Calf Raise,Kettlebell,unilateral,10.0,16.0,,
03-02-2024,,LOWER BODY,2,Calf Raise,Kettlebell,unilateral,10.0,16.0,,
03-02-2024,,LOWER BODY,3,Calf Raise,Kettlebell,unilateral,10.0,16.0,,
03-02-2024,,LOWER BODY,4,Calf Raise,Kettlebell,unilateral,10.0,16.0,,
03-02-2024,UPPER,UPPER BODY,1,Overhead Press,Barbell,bilateral,6.0,50.0,,
03-02-2024,UPPER,UPPER BODY,2,Overhead Press,Barbell,bilateral,5.0,50.0,,
03-02-2024,UPPER,UPPER BODY,3,Overhead Press,Barbell,bilateral,5.0,45.0,,
03-02-2024,UPPER,UPPER BODY,4,Overhead Press,Barbell,bilateral,8.0,1.0,,
03-02-2024,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,6.0,20.0,,
03-02-2024,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,6.0,20.0,,
03-02-2024,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,10.0,10.0,,
03-02-2024,UPPER,UPPER BODY,1,Dips,Bodyweight,bilateral,7.0,20.0,,
03-02-2024,UPPER,UPPER BODY,2,Dips,Bodyweight,bilateral,7.0,20.0,,
03-02-2024,UPPER,UPPER BODY,3,Dips,Bodyweight,bilateral,10.0,10.0,,
03-02-2024,UPPER,UPPER BODY,1,Upright Row,Dumbell,bilateral,17.0,22.0,,
03-02-2024,UPPER,UPPER BODY,2,Upright Row,Dumbell,bilateral,17.0,22.0,,
03-02-2024,UPPER,UPPER BODY,3,Upright Row,Dumbell,bilateral,17.0,22.0,,
03-02-2024,UPPER,UPPER BODY,4,Upright Row,Dumbell,bilateral,17.0,22.0,,
03-02-2024,UPPER,UPPER BODY,1,Skull Crusher,Dumbell,bilateral,10.0,14.0,,
03-02-2024,UPPER,UPPER BODY,2,Skull Crusher,Dumbell,bilateral,8.0,14.0,,
03-02-2024,UPPER,UPPER BODY,3,Skull Crusher,Dumbell,bilateral,10.0,14.0,,
03-02-2024,UPPER,UPPER BODY,1,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,
03-02-2024,UPPER,UPPER BODY,2,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,
03-02-2024,UPPER,UPPER BODY,3,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,
05-02-2024,,UPPER BODY,1,Incline Bench Press,Barbell,bilateral,3.0,80.0,,Thumb injury with the dumbell...
05-02-2024,,UPPER BODY,2,Incline Bench Press,Barbell,bilateral,5.0,75.0,,Thumb injury with the dumbell...
05-02-2024,,UPPER BODY,3,Incline Bench Press,Barbell,bilateral,7.0,70.0,,Thumb injury with the dumbell...
05-02-2024,,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,8.0,15.0,,Thumb injury with the dumbell...
05-02-2024,,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,8.0,15.0,,Thumb injury with the dumbell...
05-02-2024,,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,10.0,10.0,,Thumb injury with the dumbell...
05-02-2024,,UPPER BODY,1,Overhead Press,Dumbell,bilateral,7.0,24.0,,Thumb injury with the dumbell...
05-02-2024,,UPPER BODY,2,Overhead Press,Dumbell,bilateral,7.0,24.0,,Thumb injury with the dumbell...
05-02-2024,,UPPER BODY,3,Overhead Press,Dumbell,bilateral,6.0,24.0,,Thumb injury with the dumbell...
05-02-2024,,UPPER BODY,1,Upright Row,Barbell,bilateral,12.0,18.0,,Thumb injury with the dumbell...
